analysis,repeat,outer_fold,assignment_level,index_scope,fold,data_index_zero_based,tablet_id,source_split,source_row_one_based
development_repeated_nested_cv,1,2,inner_validation,outer_training_local,5,98,calibrate:124,calibrate,124
development_repeated_nested_cv,1,2,inner_validation,outer_training_local,5,100,calibrate:126,calibrate,126
development_repeated_nested_cv,1,2,inner_validation,outer_training_local,5,108,calibrate:137,calibrate,137
development_repeated_nested_cv,1,2,inner_validation,outer_training_local,5,110,calibrate:139,calibrate,139
development_repeated_nested_cv,1,2,inner_validation,outer_training_local,5,122,calibrate:154,calibrate,154
development_repeated_nested_cv,1,2,inner_validation,outer_training_local,5,123,calibrate:155,calibrate,155
development_repeated_nested_cv,1,2,inner_validation,outer_training_local,5,125,validate:003,validate,3
development_repeated_nested_cv,1,2,inner_validation,outer_training_local,5,128,validate:006,validate,6
development_repeated_nested_cv,1,2,inner_validation,outer_training_local,5,132,validate:011,validate,11
development_repeated_nested_cv,1,2,inner_validation,outer_training_local,5,134,validate:014,validate,14
development_repeated_nested_cv,1,2,inner_validation,outer_training_local,5,140,validate:022,validate,22
development_repeated_nested_cv,1,2,inner_validation,outer_training_local,5,154,validate:039,validate,39
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,3,calibrate:006,calibrate,6
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,10,calibrate:013,calibrate,13
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,24,calibrate:032,calibrate,32
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,25,calibrate:033,calibrate,33
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,29,calibrate:038,calibrate,38
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,31,calibrate:041,calibrate,41
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,33,calibrate:044,calibrate,44
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,36,calibrate:047,calibrate,47
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,39,calibrate:051,calibrate,51
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,44,calibrate:057,calibrate,57
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,52,calibrate:069,calibrate,69
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,55,calibrate:073,calibrate,73
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,63,calibrate:083,calibrate,83
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,71,calibrate:091,calibrate,91
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,75,calibrate:096,calibrate,96
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,78,calibrate:100,calibrate,100
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,87,calibrate:110,calibrate,110
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,90,calibrate:113,calibrate,113
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,95,calibrate:121,calibrate,121
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,96,calibrate:122,calibrate,122
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,100,calibrate:126,calibrate,126
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,104,calibrate:131,calibrate,131
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,109,calibrate:137,calibrate,137
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,110,calibrate:138,calibrate,138
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,119,calibrate:151,calibrate,151
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,126,validate:003,validate,3
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,136,validate:016,validate,16
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,138,validate:018,validate,18
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,140,validate:021,validate,21
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,151,validate:036,validate,36
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,152,validate:037,validate,37
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,1,155,validate:040,validate,40
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,1,calibrate:004,calibrate,4
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,8,calibrate:011,calibrate,11
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,13,calibrate:016,calibrate,16
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,16,calibrate:019,calibrate,19
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,18,calibrate:021,calibrate,21
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,20,calibrate:026,calibrate,26
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,21,calibrate:027,calibrate,27
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,28,calibrate:036,calibrate,36
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,42,calibrate:055,calibrate,55
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,54,calibrate:072,calibrate,72
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,58,calibrate:076,calibrate,76
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,59,calibrate:077,calibrate,77
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,68,calibrate:088,calibrate,88
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,76,calibrate:097,calibrate,97
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,80,calibrate:103,calibrate,103
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,81,calibrate:104,calibrate,104
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,83,calibrate:106,calibrate,106
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,88,calibrate:111,calibrate,111
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,89,calibrate:112,calibrate,112
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,102,calibrate:129,calibrate,129
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,105,calibrate:133,calibrate,133
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,108,calibrate:136,calibrate,136
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,112,calibrate:141,calibrate,141
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,122,calibrate:154,calibrate,154
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,124,validate:001,validate,1
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,133,validate:013,validate,13
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,135,validate:015,validate,15
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,142,validate:024,validate,24
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,143,validate:025,validate,25
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,2,150,validate:035,validate,35
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,2,calibrate:005,calibrate,5
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,5,calibrate:008,calibrate,8
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,11,calibrate:014,calibrate,14
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,15,calibrate:018,calibrate,18
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,17,calibrate:020,calibrate,20
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,19,calibrate:022,calibrate,22
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,23,calibrate:030,calibrate,30
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,34,calibrate:045,calibrate,45
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,43,calibrate:056,calibrate,56
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,46,calibrate:060,calibrate,60
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,48,calibrate:062,calibrate,62
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,50,calibrate:067,calibrate,67
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,60,calibrate:078,calibrate,78
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,64,calibrate:084,calibrate,84
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,65,calibrate:085,calibrate,85
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,77,calibrate:098,calibrate,98
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,79,calibrate:101,calibrate,101
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,86,calibrate:109,calibrate,109
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,91,calibrate:114,calibrate,114
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,98,calibrate:124,calibrate,124
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,99,calibrate:125,calibrate,125
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,106,calibrate:134,calibrate,134
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,114,calibrate:144,calibrate,144
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,116,calibrate:146,calibrate,146
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,120,calibrate:152,calibrate,152
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,125,validate:002,validate,2
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,128,validate:005,validate,5
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,139,validate:020,validate,20
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,141,validate:022,validate,22
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,148,validate:032,validate,32
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,3,149,validate:033,validate,33
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,4,calibrate:007,calibrate,7
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,6,calibrate:009,calibrate,9
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,9,calibrate:012,calibrate,12
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,26,calibrate:034,calibrate,34
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,27,calibrate:035,calibrate,35
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,30,calibrate:040,calibrate,40
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,38,calibrate:050,calibrate,50
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,40,calibrate:052,calibrate,52
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,41,calibrate:054,calibrate,54
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,45,calibrate:058,calibrate,58
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,47,calibrate:061,calibrate,61
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,51,calibrate:068,calibrate,68
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,53,calibrate:070,calibrate,70
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,57,calibrate:075,calibrate,75
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,62,calibrate:082,calibrate,82
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,70,calibrate:090,calibrate,90
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,72,calibrate:093,calibrate,93
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,93,calibrate:116,calibrate,116
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,94,calibrate:120,calibrate,120
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,97,calibrate:123,calibrate,123
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,103,calibrate:130,calibrate,130
development_repeated_nested_cv,1,3,inner_validation,outer_training_local,4,107,calibrate:135,calibrate,135
